date,film_title,film_id,film_url,venue,time,context
2025-08-17,Murmuration,murmuration,https://miff.com.au/program/film/murmuration,Unknown,11:00am,Animation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00am Animation ShortsAs If the Earth Had Swallowed T
2025-08-17,Retirement Plan,retirement-plan,https://miff.com.au/program/film/retirement-plan,Unknown,11:00am,Animation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00am Animation ShortsAs If the Earth Had Swallowed T
2025-08-17,Shadows,shadows,https://miff.com.au/program/film/shadows,Unknown,11:00am,Animation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00am Animation ShortsAs If the Earth Had Swallowed T
2025-08-17,Water Girl,water-girl,https://miff.com.au/program/film/water-girl,Unknown,11:00am,Animation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00am Animation ShortsAs If the Earth Had Swallowed T
2025-08-17,Westgate,westgate,https://miff.com.au/program/film/westgate,ACMI,11:00am,"ACMI 1Federation Square, Flinders StAnimation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00amWestgate1:15"
2025-08-17,Surviving Malka Leifer,surviving-malka-leifer,https://miff.com.au/program/film/surviving-malka-leifer,ACMI,11:00am,"ACMI 1Federation Square, Flinders StAnimation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00amWestgate1:15"
2025-08-17,Twinless,twinless,https://miff.com.au/program/film/twinless,ACMI,11:00am,"ACMI 1Federation Square, Flinders StAnimation ShortsAs If the Earth Had Swallowed Them UpCariesThe Fix-It-Man And The Fix-It-WoomanGlassesMurmurationRetirement PlanShadowsWater Girl11:00amWestgate1:15"
2025-08-17,Youth (Hard Times),youth-hard-times,https://miff.com.au/program/film/youth-hard-times,ACMI,10:30am,"ACMI 2Federation Square, Flinders StYouth (Hard Times)10:30amVideoheaven3:00pmLesbian Space Princess7:00pm Youth (Hard Times)10:30am Youth (Hard Times)10:30am Youth (Hard Times) "
2025-08-17,Videoheaven,videoheaven,https://miff.com.au/program/film/videoheaven,ACMI,10:30am,"ACMI 2Federation Square, Flinders StYouth (Hard Times)10:30amVideoheaven3:00pmLesbian Space Princess7:00pm Videoheaven3:00pm Videoheaven3:00pm Videoheaven "
2025-08-17,Lesbian Space Princess,lesbian-space-princess,https://miff.com.au/program/film/lesbian-space-princess,ACMI,10:30am,"ACMI 2Federation Square, Flinders StYouth (Hard Times)10:30amVideoheaven3:00pmLesbian Space Princess7:00pm Lesbian Space Princess7:00pm Lesbian Space Princess7:00pm Lesbian Space Princess "
2025-08-17,MIFF XR @ ACMI Swinburne Studio,xr,https://miff.com.au/program/film/xr,ACMI,12:00pm,"ACMI Swinburne StudioFederation Square, Flinders StMIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio "
2025-08-17,The Ballad of Wallis Island,the-ballad-of-wallis-island,https://miff.com.au/program/film/the-ballad-of-wallis-island,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm The Ballad of Wallis Island10:30am The Ballad of Wallis Island10:30am The Ballad of Wallis Island,10:30am,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm The Ballad of Wallis Island10:30am The Ballad of Wallis Island
2025-08-17,Familiar Touch,familiar-touch,https://miff.com.au/program/film/familiar-touch,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm Familiar Touch1:00pm Familiar Touch1:00pm Familiar Touch,10:30am,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm Familiar Touch1:00pm Familiar Touch1:00pm Familiar Touch 
2025-08-17,The Baltimorons,the-baltimorons,https://miff.com.au/program/film/the-baltimorons,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm The Baltimorons3:45pm The Baltimorons3:45pm The Baltimorons,10:30am,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm The Baltimorons3:45pm The Baltimorons3:45pm The Baltimorons 
2025-08-17,Marlee Matlin: Not Alone Anymore,marlee-matlin-not-alone-anymore,https://miff.com.au/program/film/marlee-matlin-not-alone-anymore,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm Marlee Matlin: Not Alone Anymore6:45pm Marlee Matlin: Not Alone Anymore6:45pm Marlee Matlin: Not Alone Anymore,10:30am,Forum154 Flinders StreetThe Ballad of Wallis Island10:30amFamiliar Touch1:00pmThe Baltimorons3:45pmMarlee Matlin: Not Alone Anymore6:45pm Marlee Matlin: Not Alone Anymore6:45pm Marlee Matlin: Not Alon
2025-08-17,Family Gala: The Bad Guys 2,family-gala-the-bad-guys-2,https://miff.com.au/program/film/family-gala-the-bad-guys-2,Hoyts 10Level 3,22:45pm,"Hoyts 10Level 3, Melbourne Central Shopping CentreFamily Gala: The Bad Guys 22:45pm Family Gala: The Bad Guys 22:45pm Family Gala: The Bad Guys 22:45pm Family Gala: The Bad Guys 2 "
2025-08-17,Family Gala: The Bad Guys 2,family-gala-the-bad-guys-2,https://miff.com.au/program/film/family-gala-the-bad-guys-2,Hoyts 11Level 3,23:00pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,Family Gala: The Bad Guys 23:00pmA Private Life6:15pm Family Gala: The Bad Guys 23:00pm Family Gala: The Bad Guys 23:00pm Family Gala: The Bad Guys 2"
2025-08-17,A Private Life,a-private-life,https://miff.com.au/program/film/a-private-life,Hoyts 11Level 3,23:00pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,Family Gala: The Bad Guys 23:00pmA Private Life6:15pm A Private Life6:15pm A Private Life6:15pm A Private Life "
2025-08-17,Kyuka Before Summer’s End,kyuka-before-summers-end,https://miff.com.au/program/film/kyuka-before-summers-end,Hoyts 3Level 3,1:45pm,"Hoyts 3Level 3, Melbourne Central Shopping Centre, Cnr Swanston and LaTrobe StKyuka Before Summer’s End1:45pmCactus Pears4:15pm Kyuka Before Summer’s End1:45pm Kyuka Before Summer’s End1:45pm Kyuka Be"
2025-08-17,Cactus Pears,cactus-pears,https://miff.com.au/program/film/cactus-pears,Hoyts 3Level 3,1:45pm,"Hoyts 3Level 3, Melbourne Central Shopping Centre, Cnr Swanston and LaTrobe StKyuka Before Summer’s End1:45pmCactus Pears4:15pm Cactus Pears4:15pm Cactus Pears4:15pm Cactus Pears "
2025-08-17,It Ends,it-ends,https://miff.com.au/program/film/it-ends,Hoyts 8/10Level 3,6:30pm,"Hoyts 8/10Level 3, Melbourne Central Shopping CentreIt Ends6:30pm It Ends6:30pm It Ends6:30pm It Ends "
2025-08-17,First Light,first-light,https://miff.com.au/program/film/first-light,Unknown,4:00pm,"IMAX MelbourneMelbourne Museum Precinct, Rathdowne StFirst Light4:00pm First Light4:00pm First Light4:00pm First Light "
2025-08-17,The Girls,the-girls,https://miff.com.au/program/film/the-girls,Unknown,1:00pm,"Kino 1Lower Ground Level, 45 Collins StreetThe Girls1:00pmButthole Surfers: The Hole Truth and Nothing Butt4:00pm1001 Frames6:30pm The Girls1:00pm The Girls1:00pm The Girls "
2025-08-17,Butthole Surfers: The Hole Truth and Nothing Butt,butthole-surfers-the-hole-truth-and-nothing-butt,https://miff.com.au/program/film/butthole-surfers-the-hole-truth-and-nothing-butt,Unknown,1:00pm,"Kino 1Lower Ground Level, 45 Collins StreetThe Girls1:00pmButthole Surfers: The Hole Truth and Nothing Butt4:00pm1001 Frames6:30pm Butthole Surfers: The Hole Truth and Nothing Butt4:00pm Butthole Surf"
2025-08-17,1001 Frames,1001-frames,https://miff.com.au/program/film/1001-frames,Unknown,1:00pm,"Kino 1Lower Ground Level, 45 Collins StreetThe Girls1:00pmButthole Surfers: The Hole Truth and Nothing Butt4:00pm1001 Frames6:30pm 1001 Frames6:30pm 1001 Frames6:30pm 1001 Frames "
2025-08-17,Cloud,cloud,https://miff.com.au/program/film/cloud,Unknown,1:15pm,"Kino 2Lower Ground Level, 45 Collins StreetCloud1:15pmNews From HomeLa Chambre4:15pmSongs Inside6:45pm Cloud1:15pm Cloud1:15pm Cloud "
2025-08-17,News From Home,news-from-home,https://miff.com.au/program/film/news-from-home,Unknown,1:15pm,"Kino 2Lower Ground Level, 45 Collins StreetCloud1:15pmNews From HomeLa Chambre4:15pmSongs Inside6:45pm News From HomeLa Chambre4:15pm News From HomeLa Chambre4:15pm News From HomeLa Chambre "
2025-08-17,La Chambre,la-chambre,https://miff.com.au/program/film/la-chambre,Unknown,1:15pm,"Kino 2Lower Ground Level, 45 Collins StreetCloud1:15pmNews From HomeLa Chambre4:15pmSongs Inside6:45pm News From HomeLa Chambre4:15pm News From HomeLa Chambre4:15pm News From HomeLa Chambre "
2025-08-17,Songs Inside,songs-inside,https://miff.com.au/program/film/songs-inside,Unknown,1:15pm,"Kino 2Lower Ground Level, 45 Collins StreetCloud1:15pmNews From HomeLa Chambre4:15pmSongs Inside6:45pm Songs Inside6:45pm Songs Inside6:45pm Songs Inside "
2025-08-17,Splitsville,splitsville,https://miff.com.au/program/film/splitsville,Unknown,1:00pm,The Astor Theatre1 Chapel StSplitsville1:00pmRomería3:45pmBut Also John Clarke6:30pm Splitsville1:00pm Splitsville1:00pm Splitsville 
2025-08-17,Romería,romeria,https://miff.com.au/program/film/romeria,Unknown,1:00pm,The Astor Theatre1 Chapel StSplitsville1:00pmRomería3:45pmBut Also John Clarke6:30pm Romería3:45pm Romería3:45pm Romería 
2025-08-17,But Also John Clarke,but-also-john-clarke,https://miff.com.au/program/film/but-also-john-clarke,Unknown,1:00pm,The Astor Theatre1 Chapel StSplitsville1:00pmRomería3:45pmBut Also John Clarke6:30pm But Also John Clarke6:30pm But Also John Clarke6:30pm But Also John Clarke 
2025-08-17,Prime Minister,prime-minister,https://miff.com.au/program/film/prime-minister,Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Prime Minister1:00pm Prime Minister1:00pm Prime Minister,1:00pm,The Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Prime Minister1:00pm Prime Minister1:00pm Prime Minister 
2025-08-17,Imagine,imagine,https://miff.com.au/program/film/imagine,Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Imagine4:00pm Imagine4:00pm Imagine,1:00pm,The Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Imagine4:00pm Imagine4:00pm Imagine 
2025-08-17,Pavements,pavements,https://miff.com.au/program/film/pavements,Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Pavements6:30pm Pavements6:30pm Pavements,1:00pm,The Capitol113 Swanston StPrime Minister1:00pmImagine4:00pmPavements6:30pm Pavements6:30pm Pavements6:30pm Pavements 
2025-08-17,In Conversation: Charlotte Wells & Sophie Hyde,in-conversation-charlotte-wells-sophie-hyde,https://miff.com.au/program/film/in-conversation-charlotte-wells-sophie-hyde,Unknown,11:00am,The Wheeler Centre176 Little Lonsdale StreetIn Conversation: Charlotte Wells & Sophie Hyde11:00am In Conversation: Charlotte Wells & Sophie Hyde11:00am In Conversation: Charlotte Wells & Sophie Hyde11
2025-08-18,Omaha,omaha,https://miff.com.au/program/film/omaha,ACMI,11:15am,"ACMI 1Federation Square, Flinders StOmaha11:15amMr. Nobody Against Putin1:15pmThe Librarians3:30pmHarvest6:00pmA Useful Ghost9:15pm Omaha11:15am Omaha11:15am Omaha "
2025-08-18,Mr. Nobody Against Putin,mr-nobody-against-putin,https://miff.com.au/program/film/mr-nobody-against-putin,ACMI,11:15am,"ACMI 1Federation Square, Flinders StOmaha11:15amMr. Nobody Against Putin1:15pmThe Librarians3:30pmHarvest6:00pmA Useful Ghost9:15pm Mr. Nobody Against Putin1:15pm Mr. Nobody Against Putin1:15pm Mr. No"
2025-08-18,The Librarians,the-librarians,https://miff.com.au/program/film/the-librarians,ACMI,11:15am,"ACMI 1Federation Square, Flinders StOmaha11:15amMr. Nobody Against Putin1:15pmThe Librarians3:30pmHarvest6:00pmA Useful Ghost9:15pm The Librarians3:30pm The Librarians3:30pm The Librarians "
2025-08-18,Harvest,harvest,https://miff.com.au/program/film/harvest,ACMI,11:15am,"ACMI 1Federation Square, Flinders StOmaha11:15amMr. Nobody Against Putin1:15pmThe Librarians3:30pmHarvest6:00pmA Useful Ghost9:15pm Harvest6:00pm Harvest6:00pm Harvest "
2025-08-18,A Useful Ghost,a-useful-ghost,https://miff.com.au/program/film/a-useful-ghost,ACMI,11:15am,"ACMI 1Federation Square, Flinders StOmaha11:15amMr. Nobody Against Putin1:15pmThe Librarians3:30pmHarvest6:00pmA Useful Ghost9:15pm A Useful Ghost9:15pm A Useful Ghost9:15pm A Useful Ghost "
2025-08-18,The Great History of Western Philosophy,the-great-history-of-western-philosophy,https://miff.com.au/program/film/the-great-history-of-western-philosophy,ACMI,11:00am,"ACMI 2Federation Square, Flinders StThe Great History of Western Philosophy11:00amKamay1:00pmChantal Akerman par Chantal AkermanDis-moi3:45pmIsrael Palestine on Swedish TV 1958-19896:15pm The Great Hi"
2025-08-18,Kamay,kamay,https://miff.com.au/program/film/kamay,ACMI,11:00am,"ACMI 2Federation Square, Flinders StThe Great History of Western Philosophy11:00amKamay1:00pmChantal Akerman par Chantal AkermanDis-moi3:45pmIsrael Palestine on Swedish TV 1958-19896:15pm Kamay1:00pm "
2025-08-18,Chantal Akerman par Chantal Akerman,chantal-akerman-par-chantal-akerman,https://miff.com.au/program/film/chantal-akerman-par-chantal-akerman,ACMI,11:00am,"ACMI 2Federation Square, Flinders StThe Great History of Western Philosophy11:00amKamay1:00pmChantal Akerman par Chantal AkermanDis-moi3:45pmIsrael Palestine on Swedish TV 1958-19896:15pm Chantal Aker"
2025-08-18,Dis-moi,dis-moi,https://miff.com.au/program/film/dis-moi,ACMI,11:00am,"ACMI 2Federation Square, Flinders StThe Great History of Western Philosophy11:00amKamay1:00pmChantal Akerman par Chantal AkermanDis-moi3:45pmIsrael Palestine on Swedish TV 1958-19896:15pm Chantal Aker"
2025-08-18,Israel Palestine on Swedish TV 1958-1989,israel-palestine-on-swedish-tv-1958-1989,https://miff.com.au/program/film/israel-palestine-on-swedish-tv-1958-1989,ACMI,11:00am,"ACMI 2Federation Square, Flinders StThe Great History of Western Philosophy11:00amKamay1:00pmChantal Akerman par Chantal AkermanDis-moi3:45pmIsrael Palestine on Swedish TV 1958-19896:15pm Israel Pales"
2025-08-18,MIFF x Birrarangga FF: Free Leonard Peltier Special Screening,miff-x-birrarangga-ff-free-leonard-peltier-special-screening,https://miff.com.au/program/film/miff-x-birrarangga-ff-free-leonard-peltier-special-screening,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,International Shorts 1,international-shorts-1,https://miff.com.au/program/film/international-shorts-1,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,400 Cassettes,400-cassettes,https://miff.com.au/program/film/400-cassettes,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,Ali,ali,https://miff.com.au/program/film/ali,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,Common Pear,common-pear,https://miff.com.au/program/film/common-pear,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,Nervous Energy,nervous-energy,https://miff.com.au/program/film/nervous-energy,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,Panadrilo,panadrilo,https://miff.com.au/program/film/panadrilo,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,Two People Exchanging Saliva,two-people-exchanging-saliva,https://miff.com.au/program/film/two-people-exchanging-saliva,Unknown,6:00pm,"Kino 1Lower Ground Level, 45 Collins StreetMIFF x Birrarangga FF: Free Leonard Peltier Special Screening6:00pmInternational Shorts 1400 CassettesAliCommon PearNervous EnergyPanadriloTwo People Exchang"
2025-08-18,The Extraordinary Miss Flower,the-extraordinary-miss-flower,https://miff.com.au/program/film/the-extraordinary-miss-flower,Unknown,6:15pm,"Kino 2Lower Ground Level, 45 Collins StreetThe Extraordinary Miss Flower6:15pmTwelve Moons8:15pm The Extraordinary Miss Flower6:15pm The Extraordinary Miss Flower6:15pm The Extraordinary Miss Flower "
2025-08-18,Twelve Moons,twelve-moons,https://miff.com.au/program/film/twelve-moons,Unknown,6:15pm,"Kino 2Lower Ground Level, 45 Collins StreetThe Extraordinary Miss Flower6:15pmTwelve Moons8:15pm Twelve Moons8:15pm Twelve Moons8:15pm Twelve Moons "
2025-08-19,I Saw a King,i-saw-a-king,https://miff.com.au/program/film/i-saw-a-king,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,"Maya, Give Me a Title",maya-give-me-a-title,https://miff.com.au/program/film/maya-give-me-a-title,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,An Urban Allegory,an-urban-allegory,https://miff.com.au/program/film/an-urban-allegory,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Late Shift,late-shift,https://miff.com.au/program/film/late-shift,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Fwends,fwends,https://miff.com.au/program/film/fwends,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Footy Shorts,footy-shorts,https://miff.com.au/program/film/footy-shorts,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Bush Boots,bush-boots,https://miff.com.au/program/film/bush-boots,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,House Divided,house-divided,https://miff.com.au/program/film/house-divided,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Eye of the Game: The Deaf Ruckman,eye-of-the-game-the-deaf-ruckman,https://miff.com.au/program/film/eye-of-the-game-the-deaf-ruckman,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Breaking the Line: The Peta Searle Story,breaking-the-line-the-peta-searle-story,https://miff.com.au/program/film/breaking-the-line-the-peta-searle-story,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,No Prior Opportunity,no-prior-opportunity,https://miff.com.au/program/film/no-prior-opportunity,ACMI,10:30am,"ACMI 1Federation Square, Flinders StI Saw a King10:30amMaya, Give Me a TitleAn Urban Allegory1:00pmLate Shift3:30pmFwends6:00pmFooty ShortsBush BootsHouse DividedEye of the Game: The Deaf RuckmanBreak"
2025-08-19,Ma - Cry of Silence,ma-cry-of-silence,https://miff.com.au/program/film/ma-cry-of-silence,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Trains,trains,https://miff.com.au/program/film/trains,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Olivia & the Clouds,olivia-the-clouds,https://miff.com.au/program/film/olivia-the-clouds,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Documentary Shorts,documentary-shorts,https://miff.com.au/program/film/documentary-shorts,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Alice,alice,https://miff.com.au/program/film/alice,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Bloodline,bloodline,https://miff.com.au/program/film/bloodline,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,"The Flowers Stand Silently, Witnessing",the-flowers-stand-silently-witnessing,https://miff.com.au/program/film/the-flowers-stand-silently-witnessing,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,In the Depths of Her Memory,in-the-depths-of-her-memory,https://miff.com.au/program/film/in-the-depths-of-her-memory,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Razeh-del,razeh-del,https://miff.com.au/program/film/razeh-del,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Silvesterchlausen,silvesterchlausen,https://miff.com.au/program/film/silvesterchlausen,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Tiger,tiger,https://miff.com.au/program/film/tiger,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Experimental Shorts,experimental-shorts,https://miff.com.au/program/film/experimental-shorts,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Another Other,another-other,https://miff.com.au/program/film/another-other,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Archipelago of Earthen Bones — To Bunya,archipelago-of-earthen-bones-to-bunya,https://miff.com.au/program/film/archipelago-of-earthen-bones-to-bunya,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Our Lady Who Burns,our-lady-who-burns,https://miff.com.au/program/film/our-lady-who-burns,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
2025-08-19,Remote Views,remote-views,https://miff.com.au/program/film/remote-views,ACMI,11:15am,"ACMI 2Federation Square, Flinders StMa - Cry of Silence11:15amTrains1:15pmOlivia & the Clouds4:00pmDocumentary ShortsAliceBloodlineThe Flowers Stand Silently, WitnessingIn the Depths of Her MemoryRaze"
